timestamp,temperature,pressure,humidity
2026-05-23 12:56:19,50.7,4.61,17.1
2026-05-23 12:56:19,50.7,4.61,15.9
2026-05-23 12:56:21,37.6,4.61,15.9
2026-05-23 12:56:21,37.6,3.51,15.9
2026-05-23 12:56:21,37.6,3.51,45.2
2026-05-23 12:56:23,19.1,3.51,45.2
2026-05-23 12:56:23,19.1,2.09,45.2
2026-05-23 12:56:23,19.1,2.09,18.9
2026-05-23 12:56:25,56.4,2.09,18.9
2026-05-23 12:56:26,56.4,2.06,18.9
2026-05-23 12:56:26,56.4,2.06,30.8
2026-05-23 12:56:28,73.2,2.06,30.8
2026-05-23 12:56:28,73.2,5.4,30.8
2026-05-23 12:56:28,73.2,5.4,15.3
2026-05-23 12:56:31,16.0,5.4,15.3
2026-05-23 12:56:32,16.0,7.64,15.3
2026-05-23 12:56:33,16.0,7.64,15.6
2026-05-23 12:56:33,24.8,7.64,15.6
2026-05-23 12:56:33,24.8,2.48,15.6
2026-05-23 12:56:33,24.8,2.48,51.1
2026-05-23 12:56:35,10.3,2.48,51.1
2026-05-23 12:56:35,10.3,6.91,51.1
2026-05-23 12:56:35,10.3,6.91,56.8
2026-05-23 12:56:37,36.0,6.91,56.8
2026-05-23 12:56:37,36.0,4.57,56.8
2026-05-23 12:56:37,36.0,4.57,64.6
2026-05-23 12:56:39,19.0,4.57,64.6
2026-05-23 12:56:39,19.0,2.03,64.6
2026-05-23 12:56:39,19.0,2.03,61.0
2026-05-23 12:56:41,71.0,2.03,61.0
2026-05-23 12:56:41,71.0,6.29,61.0
2026-05-23 12:56:42,71.0,6.29,18.5
2026-05-23 12:56:43,58.1,6.29,18.5
2026-05-23 12:56:43,58.1,4.13,18.5
2026-05-23 12:56:43,58.1,4.13,66.2
2026-05-23 12:56:45,66.6,4.13,66.2
2026-05-23 12:56:45,66.6,6.3,66.2
2026-05-23 12:56:45,66.6,6.3,38.5
2026-05-23 12:56:47,67.8,6.3,38.5
2026-05-23 12:56:47,67.8,5.46,38.5
2026-05-23 12:56:48,67.8,5.46,62.5
2026-05-23 12:56:50,67.8,5.46,62.5
2026-05-23 12:56:50,67.8,5.46,62.5
2026-05-23 12:56:51,67.8,5.46,62.5
2026-05-23 12:56:52,20.6,5.46,62.5
2026-05-23 12:56:52,20.6,2.24,62.5
2026-05-23 12:56:52,20.6,2.24,56.6
2026-05-23 12:56:54,37.7,2.24,56.6
2026-05-23 12:56:54,37.7,3.17,56.6
2026-05-23 12:56:54,37.7,3.17,61.4
2026-05-23 12:56:56,47.5,3.17,61.4
2026-05-23 12:56:56,47.5,1.0,61.4
2026-05-23 12:56:56,47.5,1.0,30.8
2026-05-23 12:56:59,14.9,1.0,30.8
2026-05-23 12:56:59,14.9,1.42,30.8
2026-05-23 12:57:00,14.9,1.42,35.0
2026-05-23 12:57:02,74.8,1.42,35.0
2026-05-23 12:57:02,74.8,3.04,35.0
2026-05-23 12:57:03,74.8,3.04,24.7
2026-05-23 12:57:04,10.9,3.04,24.7
2026-05-23 12:57:04,10.9,6.18,24.7
2026-05-23 12:57:06,10.9,6.18,42.6
2026-05-23 12:57:14,56.1,6.18,42.6
2026-05-23 12:57:14,56.1,5.24,42.6
2026-05-23 12:57:15,56.1,5.24,26.8
2026-05-23 12:57:16,54.4,5.24,26.8
2026-05-23 12:57:16,54.4,1.9,26.8
2026-05-23 12:57:16,54.4,1.9,44.9
2026-05-23 12:57:18,29.8,1.9,44.9
2026-05-23 12:57:18,29.8,7.71,44.9
2026-05-23 12:57:18,29.8,7.71,24.7
2026-05-23 12:57:20,12.2,7.71,24.7
2026-05-23 12:57:20,12.2,6.23,24.7
2026-05-23 12:57:20,12.2,6.23,13.6
2026-05-23 12:57:22,64.5,6.23,13.6
2026-05-23 12:57:22,64.5,1.95,13.6
2026-05-23 12:57:22,64.5,1.95,45.3
2026-05-23 12:57:24,32.3,1.95,45.3
2026-05-23 12:57:24,32.3,3.81,45.3
2026-05-23 12:57:24,32.3,3.81,35.9
2026-05-23 12:57:26,72.0,3.81,35.9
2026-05-23 12:57:27,72.0,3.89,35.9
2026-05-23 12:57:27,72.0,3.89,49.7
2026-05-23 12:57:29,70.6,3.89,49.7
2026-05-23 12:57:29,70.6,5.17,49.7
2026-05-23 12:57:29,70.6,5.17,53.1
2026-05-23 12:57:31,72.6,5.17,53.1
2026-05-23 12:57:31,72.6,1.42,53.1
2026-05-23 12:57:31,72.6,1.42,14.0
2026-05-23 12:57:33,51.4,1.42,14.0
2026-05-23 12:57:33,51.4,6.67,14.0
2026-05-23 12:57:33,51.4,6.67,64.3
2026-05-23 12:57:35,33.4,6.67,64.3
2026-05-23 12:57:35,33.4,7.22,64.3
2026-05-23 12:57:35,33.4,7.22,65.0
2026-05-23 12:57:37,24.4,7.22,65.0
2026-05-23 12:57:37,24.4,3.82,65.0
2026-05-23 12:57:37,24.4,3.82,66.7
2026-05-23 12:57:39,34.6,3.82,66.7
2026-05-23 12:57:39,34.6,5.01,66.7
2026-05-23 12:57:39,34.6,5.01,64.5
2026-05-23 12:57:42,76.9,5.01,64.5
2026-05-23 12:57:42,76.9,5.16,64.5
2026-05-23 12:57:42,76.9,5.16,44.3
2026-05-23 12:57:44,63.3,5.16,44.3
2026-05-23 12:57:44,63.3,5.12,44.3
2026-05-23 12:57:44,63.3,5.12,50.1
2026-05-23 12:57:46,79.8,5.12,50.1
2026-05-23 12:57:46,79.8,7.07,50.1
2026-05-23 12:57:46,79.8,7.07,57.6
2026-05-23 12:57:48,37.9,7.07,57.6
2026-05-23 12:57:48,37.9,3.25,57.6
2026-05-23 12:57:48,37.9,3.25,49.0
2026-05-23 12:57:50,37.8,3.25,49.0
2026-05-23 12:57:50,37.8,4.14,49.0
2026-05-23 12:57:50,37.8,4.14,73.7
2026-05-23 12:57:52,60.3,4.14,73.7
2026-05-23 12:57:52,60.3,1.58,73.7
2026-05-23 12:57:52,60.3,1.58,62.4
2026-05-23 12:57:54,41.8,1.58,62.4
2026-05-23 12:57:54,41.8,7.7,62.4
2026-05-23 12:57:54,41.8,7.7,51.3
2026-05-23 12:57:56,63.2,7.7,51.3
2026-05-23 12:57:56,63.2,3.51,51.3
2026-05-23 12:57:56,63.2,3.51,26.2
2026-05-23 12:57:58,32.7,3.51,26.2
2026-05-23 12:57:58,32.7,4.29,26.2
2026-05-23 12:57:58,32.7,4.29,37.0
2026-05-23 12:58:00,15.2,4.29,37.0
2026-05-23 12:58:00,15.2,4.52,37.0
2026-05-23 12:58:00,15.2,4.52,45.8
2026-05-23 12:58:02,49.1,4.52,45.8
2026-05-23 12:58:03,49.1,7.63,45.8
2026-05-23 12:58:03,49.1,7.63,71.5
2026-05-23 12:58:04,38.9,7.63,71.5
2026-05-23 12:58:05,38.9,3.96,71.5
2026-05-23 12:58:05,38.9,3.96,44.1
2026-05-23 12:58:06,23.8,3.96,44.1
2026-05-23 12:58:07,23.8,4.78,44.1
2026-05-23 12:58:07,23.8,4.78,73.5
2026-05-23 12:58:09,13.0,4.78,73.5
2026-05-23 12:58:09,13.0,3.63,73.5
2026-05-23 12:58:09,13.0,3.63,24.7
2026-05-23 12:58:11,79.2,3.63,24.7
2026-05-23 12:58:11,79.2,3.42,24.7
2026-05-23 12:58:11,79.2,3.42,62.8
2026-05-23 12:58:13,62.1,3.42,62.8
2026-05-23 12:58:13,62.1,2.8,62.8
2026-05-23 12:58:13,62.1,2.8,10.8
2026-05-23 12:58:15,37.1,2.8,10.8
2026-05-23 12:58:15,37.1,3.28,10.8
2026-05-23 12:58:15,37.1,3.28,13.4
2026-05-23 12:58:17,56.6,3.28,13.4
2026-05-23 12:58:17,56.6,4.36,13.4
2026-05-23 12:58:17,56.6,4.36,73.8
2026-05-23 12:58:19,45.1,4.36,73.8
2026-05-23 12:58:19,45.1,7.51,73.8
2026-05-23 12:58:19,45.1,7.51,45.1
2026-05-23 12:58:21,46.2,7.51,45.1
2026-05-23 12:58:21,46.2,6.82,45.1
2026-05-23 12:58:21,46.2,6.82,55.2
2026-05-23 12:58:23,62.0,6.82,55.2
2026-05-23 12:58:23,62.0,4.85,55.2
2026-05-23 12:58:23,62.0,4.85,35.0
2026-05-23 12:58:26,30.7,4.85,35.0
2026-05-23 12:58:26,30.7,6.43,35.0
2026-05-23 12:58:26,30.7,6.43,52.1
2026-05-23 12:58:27,30.7,6.43,52.1
2026-05-23 12:58:27,30.7,6.43,52.1
2026-05-23 12:58:28,30.7,6.43,52.1
2026-05-23 12:58:29,20.6,6.43,52.1
2026-05-23 12:58:29,20.6,7.44,52.1
2026-05-23 12:58:30,20.6,7.44,12.6
2026-05-23 12:58:32,44.8,7.44,12.6
2026-05-23 12:58:32,44.8,1.84,12.6
2026-05-23 12:58:32,44.8,1.84,32.4
